Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436512,19,Ended,1735482600,Leicester City,Manchester City,0,2,False,True,leicester-city-manchester-city
12436532,19,Ended,1735484400,Crystal Palace,Southampton,2,1,False,True,southampton-crystal-palace
12436517,19,Ended,1735484400,Everton,Nottingham Forest,0,2,False,True,everton-nottingham-forest
12436515,19,Ended,1735484400,Fulham,Bournemouth,2,2,False,True,bournemouth-fulham
12436521,19,Ended,1735484400,Tottenham Hotspur,Wolverhampton,2,2,False,True,tottenham-hotspur-wolverhampton
12436513,19,Ended,1735492500,West Ham United,Liverpool,0,5,False,True,liverpool-west-ham-united
12436530,19,Ended,1735587900,Aston Villa,Brighton & Hove Albion,2,2,False,True,aston-villa-brighton-and-hove-albion
12436510,19,Ended,1735587900,Ipswich Town,Chelsea,2,0,False,True,chelsea-ipswich-town
12436522,19,Ended,1735588800,Manchester United,Newcastle United,0,2,False,True,newcastle-united-manchester-united
12436410,19,Ended,1735752600,Brentford,Arsenal,1,3,False,True,brentford-arsenal
