Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12437038,8,Ended,1729337400,Tottenham Hotspur,West Ham United,4,1,False,True,west-ham-united-tottenham-hotspur
12437028,8,Ended,1729346400,Fulham,Aston Villa,1,3,False,True,fulham-aston-villa
12437034,8,Ended,1729346400,Manchester United,Brentford,2,1,False,True,brentford-manchester-united
12437035,8,Ended,1729346400,Newcastle United,Brighton & Hove Albion,0,1,False,True,newcastle-united-brighton-and-hove-albion
12437037,8,Ended,1729346400,Southampton,Leicester City,2,3,False,True,southampton-leicester-city
12437030,8,Ended,1729347300,Ipswich Town,Everton,0,2,False,True,everton-ipswich-town
12437026,8,Ended,1729355400,Bournemouth,Arsenal,2,0,False,True,bournemouth-arsenal
12437039,8,Ended,1729429200,Wolverhampton,Manchester City,1,2,False,True,manchester-city-wolverhampton
12437032,8,Ended,1729438200,Liverpool,Chelsea,2,1,False,True,liverpool-chelsea
12437036,8,Ended,1729537200,Nottingham Forest,Crystal Palace,1,0,False,True,nottingham-forest-crystal-palace
