Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436585,37,Not started,1747576800,Arsenal,Newcastle United,N/A,N/A,False,N/A,arsenal-newcastle-united
12436577,37,Not started,1747576800,Aston Villa,Tottenham Hotspur,N/A,N/A,False,N/A,aston-villa-tottenham-hotspur
12436586,37,Not started,1747576800,Brentford,Fulham,N/A,N/A,False,N/A,brentford-fulham
12436590,37,Not started,1747576800,Brighton & Hove Albion,Liverpool,N/A,N/A,False,N/A,liverpool-brighton-and-hove-albion
12436582,37,Not started,1747576800,Chelsea,Manchester United,N/A,N/A,False,N/A,chelsea-manchester-united
12436592,37,Not started,1747576800,Crystal Palace,Wolverhampton,N/A,N/A,False,N/A,crystal-palace-wolverhampton
12436579,37,Not started,1747576800,Everton,Southampton,N/A,N/A,False,N/A,everton-southampton
12436534,37,Not started,1747576800,Leicester City,Ipswich Town,N/A,N/A,False,N/A,ipswich-town-leicester-city
12436555,37,Not started,1747576800,Manchester City,Bournemouth,N/A,N/A,False,N/A,bournemouth-manchester-city
12436533,37,Not started,1747576800,West Ham United,Nottingham Forest,N/A,N/A,False,N/A,west-ham-united-nottingham-forest
