Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12437048,9,Ended,1729882800,Leicester City,Nottingham Forest,1,3,False,True,leicester-city-nottingham-forest
12437041,9,Ended,1729951200,Aston Villa,Bournemouth,1,1,False,True,bournemouth-aston-villa
12437043,9,Ended,1729951200,Brentford,Ipswich Town,4,3,False,True,brentford-ipswich-town
12437044,9,Ended,1729951200,Brighton & Hove Albion,Wolverhampton,2,2,False,True,brighton-and-hove-albion-wolverhampton
12437049,9,Ended,1729951200,Manchester City,Southampton,1,0,False,True,southampton-manchester-city
12437047,9,Ended,1729960200,Everton,Fulham,1,1,False,True,everton-fulham
12437045,9,Ended,1730037600,Chelsea,Newcastle United,2,1,False,True,newcastle-united-chelsea
12437046,9,Ended,1730037600,Crystal Palace,Tottenham Hotspur,1,0,False,True,tottenham-hotspur-crystal-palace
12437050,9,Ended,1730037600,West Ham United,Manchester United,2,1,False,True,west-ham-united-manchester-united
12437040,9,Ended,1730046600,Arsenal,Liverpool,2,2,False,True,liverpool-arsenal
