Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436459,Home,103335,Bernd Leno,G,1,190,Germany,699667200,True,0,30,7.12,Unknown,Unknown
12436459,Home,190877,Kenny Tete,D,2,180,Netherlands,813196800,False,22,8,6.67,Unknown,Unknown
12436459,Home,861972,Calvin Bassey,D,3,185,Nigeria,946598400,False,20,6,7.28,Unknown,Unknown
12436459,Home,803174,Antonee Robinson,D,33,183,USA,870998400,True,20,10,6.57,Unknown,Unknown
12436459,Home,352770,Alex Iwobi,M,17,183,Nigeria,831081600,False,34,12,5.66,Unknown,Unknown
12436459,Home,192442,Raúl Jiménez,F,7,189,Mexico,673401600,False,0,2,6.63,Unknown,Unknown
12436459,Home,1015256,Rodrigo Muniz,F,9,184,Brazil,988934400,True,2,Unknown,6.01,Unknown,Unknown
12436459,Home,868715,Jorge Cuenca,D,15,190,Spain,942796800,False,2,0,Unknown,Unknown,Unknown
12436459,Home,860764,Steven Benda,G,23,192,Germany,907200000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436459,Home,836698,Ryan Sessegnon,M,30,178,England,958608000,False,Unknown,Unknown,Unknown,Unknown,Unknown
12436459,Away,316148,Thomas Partey,M,5,185,Ghana,739929600,True,70,66,6.78,Unknown,Unknown
12436459,Away,976037,Jakub Kiwior,D,15,189,Poland,950572800,True,14,40,6.44,Unknown,Unknown
12436459,Away,958959,Jurriën Timber,D,12,179,Netherlands,992736000,True,62,74,6.1,Unknown,Unknown
12436459,Away,132874,Jorginho,M,20,180,Italy,693187200,False,86,20,8.47,Unknown,Unknown
12436459,Away,856714,Declan Rice,M,41,188,England,916272000,False,32,12,8.42,Unknown,Unknown
12436459,Away,135666,Leandro Trossard,F,19,172,Belgium,786499200,False,2,10,7.08,Unknown,Unknown
12436459,Away,922573,Gabriel Martinelli,F,11,180,Brazil,992822400,False,10,2,5.65,Unknown,Unknown
12436459,Away,794839,Gabriel Jesus,F,9,175,Brazil,860025600,True,6,0,6.9,Unknown,Unknown
12436459,Away,1401702,Ethan Nwaneri,F,53,176,England,1174435200,False,6,6,6.15,Unknown,Unknown
12436459,Away,1445799,Ayden Heaven,D,26,189,England,1158883200,False,Unknown,Unknown,Unknown,Unknown,Unknown
