Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436519,20,Ended,1735993800,Tottenham Hotspur,Newcastle United,1,2,False,True,newcastle-united-tottenham-hotspur
12436523,20,Ended,1736002800,Aston Villa,Leicester City,2,1,False,True,aston-villa-leicester-city
12436518,20,Ended,1736002800,Bournemouth,Everton,1,0,False,True,bournemouth-everton
12436419,20,Ended,1736002800,Crystal Palace,Chelsea,1,1,False,True,chelsea-crystal-palace
12436508,20,Ended,1736002800,Manchester City,West Ham United,4,1,False,True,west-ham-united-manchester-city
12436520,20,Ended,1736002800,Southampton,Brentford,0,5,False,True,brentford-southampton
12436528,20,Ended,1736011800,Brighton & Hove Albion,Arsenal,1,1,False,True,arsenal-brighton-and-hove-albion
12436525,20,Ended,1736085600,Fulham,Ipswich Town,2,2,False,True,fulham-ipswich-town
12436514,20,Ended,1736094600,Liverpool,Manchester United,2,2,False,True,liverpool-manchester-united
12436437,20,Ended,1736193600,Wolverhampton,Nottingham Forest,0,3,False,True,nottingham-forest-wolverhampton
