Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436536,38,Not started,1748185200,Bournemouth,Leicester City,N/A,N/A,False,N/A,bournemouth-leicester-city
12436559,38,Not started,1748185200,Fulham,Manchester City,N/A,N/A,False,N/A,fulham-manchester-city
12436538,38,Not started,1748185200,Ipswich Town,West Ham United,N/A,N/A,False,N/A,west-ham-united-ipswich-town
12436548,38,Not started,1748185200,Liverpool,Crystal Palace,N/A,N/A,False,N/A,liverpool-crystal-palace
12436540,38,Not started,1748185200,Manchester United,Aston Villa,N/A,N/A,False,N/A,aston-villa-manchester-united
12436541,38,Not started,1748185200,Newcastle United,Everton,N/A,N/A,False,N/A,everton-newcastle-united
12436556,38,Not started,1748185200,Nottingham Forest,Chelsea,N/A,N/A,False,N/A,chelsea-nottingham-forest
12436549,38,Not started,1748185200,Southampton,Arsenal,N/A,N/A,False,N/A,southampton-arsenal
12436557,38,Not started,1748185200,Tottenham Hotspur,Brighton & Hove Albion,N/A,N/A,False,N/A,tottenham-hotspur-brighton-and-hove-albion
12436542,38,Not started,1748185200,Wolverhampton,Brentford,N/A,N/A,False,N/A,brentford-wolverhampton
