Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436949,4,Ended,1726313400,Southampton,Manchester United,0,3,False,True,southampton-manchester-united
12436936,4,Ended,1726322400,Brighton & Hove Albion,Ipswich Town,0,0,False,True,ipswich-town-brighton-and-hove-albion
12436938,4,Ended,1726322400,Crystal Palace,Leicester City,2,2,False,True,leicester-city-crystal-palace
12436941,4,Ended,1726322400,Fulham,West Ham United,1,1,False,True,fulham-west-ham-united
12436944,4,Ended,1726322400,Liverpool,Nottingham Forest,0,1,False,True,liverpool-nottingham-forest
12436946,4,Ended,1726322400,Manchester City,Brentford,2,1,False,True,brentford-manchester-city
12436933,4,Ended,1726331400,Aston Villa,Everton,3,2,False,True,everton-aston-villa
12436931,4,Ended,1726340400,Bournemouth,Chelsea,0,1,False,True,bournemouth-chelsea
12436951,4,Ended,1726405200,Tottenham Hotspur,Arsenal,0,1,False,True,arsenal-tottenham-hotspur
12436954,4,Ended,1726414200,Wolverhampton,Newcastle United,1,2,False,True,newcastle-united-wolverhampton
