Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436876,11,Ended,1731164400,Brentford,Bournemouth,3,2,False,True,bournemouth-brentford
12436483,11,Ended,1731164400,Crystal Palace,Fulham,0,2,False,True,fulham-crystal-palace
12436486,11,Ended,1731164400,West Ham United,Everton,0,0,False,True,everton-west-ham-united
12436485,11,Ended,1731164400,Wolverhampton,Southampton,2,0,False,True,southampton-wolverhampton
12436882,11,Ended,1731173400,Brighton & Hove Albion,Manchester City,2,1,False,True,brighton-and-hove-albion-manchester-city
12436484,11,Ended,1731182400,Liverpool,Aston Villa,2,0,False,True,liverpool-aston-villa
12436494,11,Ended,1731247200,Manchester United,Leicester City,3,0,False,True,manchester-united-leicester-city
12436487,11,Ended,1731247200,Nottingham Forest,Newcastle United,1,3,False,True,newcastle-united-nottingham-forest
12436492,11,Ended,1731247200,Tottenham Hotspur,Ipswich Town,1,2,False,True,tottenham-hotspur-ipswich-town
12436890,11,Ended,1731256200,Chelsea,Arsenal,1,1,False,True,arsenal-chelsea
