Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436967,Home,856640,Mads Hermansen,G,30,187,Denmark,963273600,False,27,22,7.4,Unknown,Unknown
12436967,Home,827681,James Justin,D,2,183,England,888192000,False,35,26,7.7,Unknown,Unknown
12436967,Home,361696,Wout Faes,D,3,185,Belgium,891561600,False,52,47,7.2,Unknown,Unknown
12436967,Home,967722,Caleb Okoli,D,5,191,Italy,994982400,False,48,46,6.9,Unknown,Unknown
12436967,Home,1092409,Victor Kristiansen,D,16,181,Denmark,1039996800,False,69,62,7,Unknown,Unknown
12436967,Home,545780,Harry Winks,M,8,178,England,823219200,False,53,47,7.3,Unknown,Unknown
12436967,Home,787885,Wilfred Ndidi,M,6,186,Nigeria,850694400,False,52,39,7.9,Unknown,Unknown
12436967,Home,103045,Jordan Ayew,F,18,182,Ghana,684547200,False,18,14,6.7,Unknown,Unknown
12436967,Home,1126569,Bilal El Khannouss,M,11,180,Morocco,1084147200,False,35,29,6.8,Unknown,Unknown
12436967,Home,605338,Stephy Mavididi,M,10,182,England,896572800,False,41,35,8.4,Unknown,Unknown
12436967,Home,173827,Jamie Vardy,F,9,178,England,537321600,False,8,6,6.6,Unknown,Unknown
12436967,Home,1117025,Facundo Buonanotte,M,40,174,Argentina,1103760000,True,17,13,6.3,Unknown,Unknown
12436967,Home,795228,Odsonne Édouard,F,29,187,France,884908800,True,3,2,6.5,Unknown,Unknown
12436967,Home,1103589,Abdul Fatawu Issahaku,F,7,180,Ghana,1078704000,True,2,1,Unknown,Unknown,Unknown
12436967,Home,197428,Danny Ward,G,1,191,Wales,740707200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Home,221200,Ricardo Pereira,D,21,175,Portugal,749865600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Home,98449,Conor Coady,D,4,184,England,730598400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Home,833057,Hamza Choudhury,M,24,178,Bangladesh,875664000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Home,151499,Bobby Decordova-Reid,M,14,170,Jamaica,728611200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Home,859901,Oliver Skipp,M,22,175,England,969062400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,138530,Jordan Pickford,G,1,185,England,762998400,False,32,21,7.1,Unknown,Unknown
12436967,Away,927361,James Garner,M,37,182,England,984441600,False,26,18,6.6,Unknown,Unknown
12436967,Away,145188,James Tarkowski,D,6,185,England,722131200,False,28,20,6.8,Unknown,Unknown
12436967,Away,110846,Michael Keane,D,5,188,England,726710400,False,18,15,6.7,Unknown,Unknown
12436967,Away,10589,Ashley Young,D,18,180,England,489715200,False,46,37,7.4,Unknown,Unknown
12436967,Away,793988,Orel Mangala,M,8,178,Belgium,890179200,False,48,44,6.8,Unknown,Unknown
12436967,Away,96535,Abdoulaye Doucouré,M,16,182,Mali,725846400,False,35,32,7.1,Unknown,Unknown
12436967,Away,947929,Jesper Lindstrøm,M,29,182,Denmark,951782400,False,17,14,7,Unknown,Unknown
12436967,Away,935543,Dwight McNeil,M,7,183,England,943228800,False,36,32,7.8,Unknown,Unknown
12436967,Away,914309,Iliman Ndiaye,F,10,180,Senegal,952300800,False,27,24,7.2,Unknown,Unknown
12436967,Away,372344,Dominic Calvert-Lewin,F,9,187,England,858470400,False,13,8,6.6,Unknown,Unknown
12436967,Away,829570,Jack Harrison,M,11,175,England,848448000,True,5,4,6.7,Unknown,Unknown
12436967,Away,1085950,Tim Iroegbunam,M,42,182,England,1056931200,True,4,2,6.5,Unknown,Unknown
12436967,Away,13918,Asmir Begović,G,31,198,Bosnia & Herzegovina,551145600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,930666,João Virgínia,G,12,191,Portugal,939513600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,998253,Jake O'Brien,D,15,197,Ireland,989884800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,1415001,Roman Dixon,D,2,175,England,1104019200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,1627560,Harrison Armstrong,M,28,185,England,1169164800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436967,Away,987489,Beto,F,14,194,Guinea-Bissau,886204800,True,Unknown,Unknown,Unknown,Unknown,Unknown
