Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436410,Home,171919,Mark Flekken,G,1,194,Netherlands,739929600,False,61,37,6.2,Unknown,Unknown
12436410,Home,826057,Mads Roerslev,D,5,184,Denmark,930182400,False,38,31,6.3,Unknown,Unknown
12436410,Home,958916,Nathan Collins,D,22,193,Ireland,988588800,False,67,61,6.7,Unknown,Unknown
12436410,Home,924378,Sepp van den Berg,D,4,192,Netherlands,1008806400,False,45,38,7.3,Unknown,Unknown
12436410,Home,972421,Keane Lewis-Potter,F,23,170,England,982800000,False,41,33,6.7,Unknown,Unknown
12436410,Home,814873,Vitaly Janelt,M,27,184,Germany,894758400,False,27,23,6.5,Unknown,Unknown
12436410,Home,135256,Christian Nørgaard,M,6,185,Denmark,763257600,False,30,23,6.2,Unknown,Unknown
12436410,Home,1031258,Yehor Yarmolyuk,M,18,180,Ukraine,1078099200,False,38,34,6.9,Unknown,Unknown
12436410,Home,907072,Mikkel Damsgaard,M,24,180,Denmark,962582400,False,45,38,6.7,Unknown,Unknown
12436410,Home,927083,Bryan Mbeumo,F,19,173,Cameroon,933984000,False,22,17,7.3,Unknown,Unknown
12436410,Home,805123,Yoane Wissa,F,11,176,DR Congo,841708800,False,12,11,6.4,Unknown,Unknown
12436410,Home,1185061,Kim Ji-Soo,D,36,192,South Korea,1103846400,True,21,20,6.5,Unknown,Unknown
12436410,Home,799251,Mathias Jensen,M,8,180,Denmark,820454400,True,18,15,6.8,Unknown,Unknown
12436410,Home,907500,Edmond-Paris Maghoma,M,32,178,England,989280000,True,15,14,6.5,Unknown,Unknown
12436410,Home,1006387,Kevin Schade,F,7,183,Germany,1006819200,True,5,4,6.3,Unknown,Unknown
12436410,Home,1005959,Hákon Rafn Valdimarsson,G,12,195,Iceland,1002931200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Home,1500529,Benjamin Arthur,D,43,Unknown,England,1128816000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Home,1410201,Jayden Meghoma,M,3,176,England,1151452800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Home,1518589,Yunus Konak,M,26,181,Türkiye,1136851200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Home,1467880,Tony Yogane,F,30,178,England,1127520000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Away,581310,David Raya,G,22,183,Spain,811123200,False,28,15,6.5,Unknown,Unknown
12436410,Away,958959,Jurriën Timber,D,12,179,Netherlands,992736000,False,38,32,6.8,Unknown,Unknown
12436410,Away,941168,William Saliba,D,2,193,France,985392000,False,67,62,6.8,Unknown,Unknown
12436410,Away,869792,Gabriel Magalhães,D,6,190,Brazil,882489600,False,45,42,7.2,Unknown,Unknown
12436410,Away,957602,Riccardo Calafiori,D,33,188,Italy,1021766400,False,38,30,7.1,Unknown,Unknown
12436410,Away,547410,Martin Ødegaard,M,8,178,Norway,913852800,False,53,48,7.2,Unknown,Unknown
12436410,Away,316148,Thomas Partey,M,5,185,Ghana,739929600,False,61,51,7.4,Unknown,Unknown
12436410,Away,592010,Mikel Merino,M,23,188,Spain,835401600,False,40,32,8,Unknown,Unknown
12436410,Away,1401702,Ethan Nwaneri,F,53,176,England,1174435200,False,24,22,7.1,Unknown,Unknown
12436410,Away,794839,Gabriel Jesus,F,9,175,Brazil,860025600,False,32,25,8.1,Unknown,Unknown
12436410,Away,922573,Gabriel Martinelli,F,11,180,Brazil,992822400,False,22,16,8,Unknown,Unknown
12436410,Away,1423711,Myles Lewis-Skelly,M,49,178,England,1159228800,True,3,3,6.6,Unknown,Unknown
12436410,Away,856714,Declan Rice,M,41,188,England,916272000,True,3,3,6.4,Unknown,Unknown
12436410,Away,135666,Leandro Trossard,F,19,172,Belgium,786499200,True,4,3,6.4,Unknown,Unknown
12436410,Away,132874,Jorginho,M,20,180,Italy,693187200,True,5,3,Unknown,Unknown,Unknown
12436410,Away,287643,Oleksandr Zinchenko,D,17,175,Ukraine,850608000,True,2,1,Unknown,Unknown,Unknown
12436410,Away,84844,Neto,G,32,190,Brazil,616809600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Away,976037,Jakub Kiwior,D,15,189,Poland,950572800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Away,366592,Kieran Tierney,D,3,178,Scotland,865468800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436410,Away,1621612,Ismeal Kabia,F,46,176,Netherlands,1134172800,True,Unknown,Unknown,Unknown,Unknown,Unknown
