Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437034,Home,787498,André Onana,G,24,190,Cameroon,828403200,False,44,26,7,Unknown,Unknown
12437034,Home,843200,Diogo Dalot,D,20,184,Portugal,921715200,False,36,33,6.7,Unknown,Unknown
12437034,Home,803031,Matthijs de Ligt,D,4,188,Netherlands,934416000,False,43,41,7.2,Unknown,Unknown
12437034,Home,30144,Jonny Evans,D,35,188,Northern Ireland,568166400,False,60,55,6.8,Unknown,Unknown
12437034,Home,859999,Lisandro Martínez,D,6,175,Argentina,885081600,False,42,33,7.2,Unknown,Unknown
12437034,Home,105734,Christian Eriksen,M,14,182,Denmark,698025600,False,43,41,7.2,Unknown,Unknown
12437034,Home,122951,Casemiro,M,18,185,Brazil,698803200,False,55,46,8,Unknown,Unknown
12437034,Home,814590,Marcus Rashford,M,9,184,England,878256000,False,45,40,7.4,Unknown,Unknown
12437034,Home,288205,Bruno Fernandes,M,8,179,Portugal,778982400,False,57,49,7.9,Unknown,Unknown
12437034,Home,1135873,Alejandro Garnacho,M,17,180,Argentina,1088640000,False,28,22,8.2,Unknown,Unknown
12437034,Home,1086417,Rasmus Højlund,F,9,191,Denmark,1044316800,False,20,14,7.5,Unknown,Unknown
12437034,Home,917007,Joshua Zirkzee,F,11,193,Netherlands,990489600,True,9,5,6.3,Unknown,Unknown
12437034,Home,846425,Manuel Ugarte,M,25,182,Uruguay,986947200,True,2,2,6.5,Unknown,Unknown
12437034,Home,143334,Victor Lindelöf,D,2,187,Sweden,774403200,True,1,1,6.5,Unknown,Unknown
12437034,Home,847030,Noussair Mazraoui,D,3,183,Morocco,879465600,True,3,1,Unknown,Unknown,Unknown
12437034,Home,815890,Altay Bayındır,G,1,198,Türkiye,892512000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Home,971037,Amad Diallo,M,16,173,Côte d'Ivoire,1026345600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Home,1402726,Jack Fletcher,M,57,180,England,1174262400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Home,958380,Antony,F,7,172,Brazil,951350400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Home,1426625,Ethan Wheatley,F,36,187,England,1137715200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Away,171919,Mark Flekken,G,1,194,Netherlands,739929600,False,37,28,8.8,Unknown,Unknown
12437034,Away,924378,Sepp van den Berg,D,4,192,Netherlands,1008806400,False,34,28,6.8,Unknown,Unknown
12437034,Away,958916,Nathan Collins,D,22,193,Ireland,988588800,False,81,72,7.5,Unknown,Unknown
12437034,Away,855864,Ethan Pinnock,D,5,194,Jamaica,738633600,False,65,62,8.2,Unknown,Unknown
12437034,Away,576384,Kristoffer Ajer,D,20,196,Norway,892771200,False,48,42,6.5,Unknown,Unknown
12437034,Away,135256,Christian Nørgaard,M,6,185,Denmark,763257600,False,52,47,7.1,Unknown,Unknown
12437034,Away,814873,Vitaly Janelt,M,27,184,Germany,894758400,False,37,35,6.8,Unknown,Unknown
12437034,Away,907072,Mikkel Damsgaard,M,24,180,Denmark,962582400,False,48,35,7.2,Unknown,Unknown
12437034,Away,927083,Bryan Mbeumo,F,19,173,Cameroon,933984000,False,28,20,7.3,Unknown,Unknown
12437034,Away,972421,Keane Lewis-Potter,F,23,170,England,982800000,False,10,9,6.2,Unknown,Unknown
12437034,Away,1006387,Kevin Schade,F,7,183,Germany,1006819200,False,16,13,6.1,Unknown,Unknown
12437034,Away,805123,Yoane Wissa,F,11,176,DR Congo,841708800,True,6,5,6.4,Unknown,Unknown
12437034,Away,991604,Fabio Carvalho,F,14,170,Portugal,1030665600,True,3,1,6.5,Unknown,Unknown
12437034,Away,1031258,Yehor Yarmolyuk,M,18,180,Ukraine,1078099200,True,16,13,6.5,Unknown,Unknown
12437034,Away,826057,Mads Roerslev,D,5,184,Denmark,930182400,True,3,2,6.6,Unknown,Unknown
12437034,Away,1005959,Hákon Rafn Valdimarsson,G,12,195,Iceland,1002931200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Away,137774,Ben Mee,D,16,180,England,622339200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Away,1410201,Jayden Meghoma,M,3,176,England,1151452800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Away,1518589,Yunus Konak,M,26,181,Türkiye,1136851200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437034,Away,1177007,Ryan Trevitt,M,21,170,England,1047427200,True,Unknown,Unknown,Unknown,Unknown,Unknown
