Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436928,Home,42209,Martin Dúbravka,G,1,190,Slovakia,600825600,False,25,16,6.5,Unknown,Unknown
12436928,Home,980634,Valentino Livramento,D,21,181,England,1037059200,False,18,16,6.7,Unknown,Unknown
12436928,Home,101882,Fabian Schär,D,5,186,Switzerland,693187200,False,52,40,6.7,Unknown,Unknown
12436928,Home,99090,Dan Burn,D,33,201,England,705369600,False,43,37,7.1,Unknown,Unknown
12436928,Home,1136730,Lewis Hall,D,20,179,England,1094601600,False,34,30,7.1,Unknown,Unknown
12436928,Home,866469,Bruno Guimarães,M,39,182,Brazil,879638400,False,32,29,7.4,Unknown,Unknown
12436928,Home,892673,Sandro Tonali,M,8,181,Italy,957744000,False,50,41,6.8,Unknown,Unknown
12436928,Home,560128,Joelinton,M,7,186,Brazil,839980800,False,31,26,6,Unknown,Unknown
12436928,Home,372336,Jacob Murphy,F,23,176,England,793584000,False,26,18,7.4,Unknown,Unknown
12436928,Home,823941,Alexander Isak,F,14,193,Sweden,937872000,False,18,15,6.8,Unknown,Unknown
12436928,Home,914902,Anthony Gordon,F,10,183,England,982972800,False,29,26,7.1,Unknown,Unknown
12436928,Home,69256,Kieran Trippier,D,2,174,England,653702400,True,28,23,6.5,Unknown,Unknown
12436928,Home,888550,Joe Willock,M,28,186,England,935107200,True,5,5,6.3,Unknown,Unknown
12436928,Home,865167,Lloyd Kelly,D,6,191,England,907200000,True,9,7,6.7,Unknown,Unknown
12436928,Home,1400650,Lewis Miley,M,67,188,England,1146441600,True,3,3,6.5,Unknown,Unknown
12436928,Home,1122603,William Osula,F,18,186,Denmark,1059955200,True,Unknown,Unknown,6.4,Unknown,Unknown
12436928,Home,162653,Nick Pope,G,22,198,England,703641600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Home,910046,Sven Botman,D,4,193,Netherlands,947635200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Home,150396,Emil Krafth,D,17,184,Sweden,775785600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Home,866191,Sean Longstaff,M,36,187,England,878169600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Away,103335,Bernd Leno,G,1,190,Germany,699667200,False,27,17,7.3,Unknown,Unknown
12436928,Away,329417,Timothy Castagne,D,21,185,Belgium,818121600,False,21,15,6.9,Unknown,Unknown
12436928,Away,362682,Joachim Andersen,D,5,190,Denmark,833500800,False,49,39,7.1,Unknown,Unknown
12436928,Away,861972,Calvin Bassey,D,3,185,Nigeria,946598400,False,60,52,6.8,Unknown,Unknown
12436928,Away,803174,Antonee Robinson,D,33,183,USA,870998400,False,61,48,7.1,Unknown,Unknown
12436928,Away,371222,Saša Lukić,M,20,183,Serbia,839894400,False,27,26,7.6,Unknown,Unknown
12436928,Away,793167,Sander Berge,M,16,195,Norway,887414400,False,58,54,7.2,Unknown,Unknown
12436928,Away,286165,Adama Traoré,F,11,178,Spain,822528000,False,20,15,7,Unknown,Unknown
12436928,Away,867445,Emile Smith Rowe,M,32,182,England,964742400,False,34,32,7.1,Unknown,Unknown
12436928,Away,352770,Alex Iwobi,M,17,183,Nigeria,831081600,False,35,28,6.6,Unknown,Unknown
12436928,Away,192442,Raúl Jiménez,F,7,189,Mexico,673401600,False,28,22,7.6,Unknown,Unknown
12436928,Away,285949,Andreas Pereira,M,18,177,Brazil,820454400,True,6,2,7.3,Unknown,Unknown
12436928,Away,1015256,Rodrigo Muniz,F,9,184,Brazil,988934400,True,3,2,7.4,Unknown,Unknown
12436928,Away,836698,Ryan Sessegnon,M,30,178,England,958608000,True,2,1,6.5,Unknown,Unknown
12436928,Away,825719,Issa Diop,D,31,194,France,852768000,True,Unknown,Unknown,6.8,Unknown,Unknown
12436928,Away,860764,Steven Benda,G,23,192,Germany,907200000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Away,1546231,Joshua King,D,24,172,England,1167782400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Away,365802,Harrison Reed,M,6,176,England,791164800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Away,82566,Tom Cairney,M,10,185,Scotland,664329600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436928,Away,1190938,Martial Godo,F,47,169,England,1047600000,True,Unknown,Unknown,Unknown,Unknown,Unknown
