Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437059,Home,553606,Guglielmo Vicario,G,1,194,Italy,844646400,False,15,15,6.8,Unknown,Unknown
12437059,Home,913654,Pedro Porro,D,23,173,Spain,937180800,False,38,29,7.2,Unknown,Unknown
12437059,Home,829932,Cristian Romero,D,17,185,Argentina,893635200,False,39,37,7,Unknown,Unknown
12437059,Home,997103,Radu Drăguşin,D,6,191,Romania,1012694400,False,59,53,6.8,Unknown,Unknown
12437059,Home,983572,Destiny Udogie,D,13,186,Italy,1038441600,False,32,31,6.9,Unknown,Unknown
12437059,Home,928124,Dejan Kulusevski,M,21,186,Sweden,956620800,False,17,12,7.3,Unknown,Unknown
12437059,Home,791190,Rodrigo Bentancur,M,30,187,Uruguay,867196800,False,34,30,7,Unknown,Unknown
12437059,Home,1002711,Pape Matar Sarr,M,29,185,Senegal,1031961600,False,64,59,7.4,Unknown,Unknown
12437059,Home,1085180,Brennan Johnson,F,22,186,Wales,990576000,False,18,12,7.5,Unknown,Unknown
12437059,Home,361420,Dominic Solanke,F,19,186,England,874195200,False,5,3,8.7,Unknown,Unknown
12437059,Home,111505,Heung-min Son,F,7,184,South Korea,710553600,False,25,22,7.1,Unknown,Unknown
12437059,Home,844842,Yves Bissouma,M,8,181,Mali,841363200,True,23,23,6.8,Unknown,Unknown
12437059,Home,840217,Richarlison,F,9,184,Brazil,863222400,True,7,7,7,Unknown,Unknown
12437059,Home,94758,Ben Davies,D,33,181,Wales,735609600,True,13,13,6.7,Unknown,Unknown
12437059,Home,1142335,Archie Gray,D,14,187,England,1142121600,True,3,3,6.5,Unknown,Unknown
12437059,Home,356398,James Maddison,M,10,175,England,848707200,True,5,5,7.3,Unknown,Unknown
12437059,Home,19314,Fraser Forster,G,20,201,England,574560000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Home,1391251,Lucas Bergvall,M,15,186,Sweden,1138838400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Home,1403192,Mikey Moore,F,11,180,England,1186790400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Home,232306,Timo Werner,F,16,180,Germany,826070400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Away,158263,Emiliano Martínez,G,23,195,Argentina,715392000,False,36,27,6.5,Unknown,Unknown
12437059,Away,833956,Matty Cash,D,2,185,Poland,870912000,False,25,22,6.8,Unknown,Unknown
12437059,Away,827679,Ezri Konsa,D,4,183,England,877564800,False,40,38,6.9,Unknown,Unknown
12437059,Away,864169,Pau Torres,D,14,192,Spain,853372800,False,50,41,5.6,Unknown,Unknown
12437059,Away,96538,Lucas Digne,D,12,178,France,743126400,False,40,29,6.6,Unknown,Unknown
12437059,Away,923973,Amadou Onana,M,24,195,Belgium,997920000,False,36,35,6.8,Unknown,Unknown
12437059,Away,331737,Youri Tielemans,M,8,177,Belgium,862963200,False,41,34,6.8,Unknown,Unknown
12437059,Away,250223,John McGinn,M,7,175,Scotland,782438400,False,25,23,6.6,Unknown,Unknown
12437059,Away,948261,Morgan Rogers,M,27,187,England,1027641600,False,14,11,7.6,Unknown,Unknown
12437059,Away,975937,Jacob Ramsey,M,41,180,England,991008000,False,24,21,6.9,Unknown,Unknown
12437059,Away,555386,Ollie Watkins,F,11,179,England,820281600,False,13,7,5.7,Unknown,Unknown
12437059,Away,604232,Diego Carlos,D,33,185,Brazil,732153600,True,16,15,5.9,Unknown,Unknown
12437059,Away,974577,Jhon Durán,F,9,185,Colombia,1071273600,True,4,2,6.3,Unknown,Unknown
12437059,Away,826204,Boubacar Kamara,M,44,184,France,943315200,True,12,11,6.7,Unknown,Unknown
12437059,Away,1014461,Jaden Philogene-Bidace,M,29,181,England,1013126400,True,4,4,6.5,Unknown,Unknown
12437059,Away,808590,Leon Bailey,M,31,178,Jamaica,871084800,True,6,4,6.6,Unknown,Unknown
12437059,Away,26025,Robin Olsen,G,25,198,Sweden,631756800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Away,976263,Ian Maatsen,D,22,178,Netherlands,1015718400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Away,303638,Tyrone Mings,D,5,195,England,731980800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437059,Away,783126,Emiliano Buendía,M,16,170,Argentina,851472000,True,Unknown,Unknown,Unknown,Unknown,Unknown
