Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436933,Home,158263,Emiliano Martínez,G,23,195,Argentina,715392000,False,17,16,6.3,Unknown,Unknown
12436933,Home,1089388,Lamare Bogarde,M,26,183,Netherlands,1073260800,False,58,52,7,Unknown,Unknown
12436933,Home,827679,Ezri Konsa,D,4,183,England,877564800,False,71,67,6.8,Unknown,Unknown
12436933,Home,864169,Pau Torres,D,14,192,Spain,853372800,False,121,106,6.9,Unknown,Unknown
12436933,Home,96538,Lucas Digne,D,12,178,France,743126400,False,53,47,7.5,Unknown,Unknown
12436933,Home,923973,Amadou Onana,M,24,195,Belgium,997920000,False,33,27,6.3,Unknown,Unknown
12436933,Home,331737,Youri Tielemans,M,8,177,Belgium,862963200,False,136,126,7.6,Unknown,Unknown
12436933,Home,250223,John McGinn,M,7,175,Scotland,782438400,False,35,34,7.1,Unknown,Unknown
12436933,Home,948261,Morgan Rogers,M,27,187,England,1027641600,False,27,20,6.3,Unknown,Unknown
12436933,Home,975937,Jacob Ramsey,M,41,180,England,991008000,False,39,37,6.6,Unknown,Unknown
12436933,Home,555386,Ollie Watkins,F,11,179,England,820281600,False,6,6,8.7,Unknown,Unknown
12436933,Home,98435,Ross Barkley,M,6,188,England,755049600,True,43,42,7.2,Unknown,Unknown
12436933,Home,976263,Ian Maatsen,D,22,178,Netherlands,1015718400,True,18,15,6.6,Unknown,Unknown
12436933,Home,974577,Jhon Durán,F,9,185,Colombia,1071273600,True,3,2,7.2,Unknown,Unknown
12436933,Home,783126,Emiliano Buendía,M,16,170,Argentina,851472000,True,4,4,6.5,Unknown,Unknown
12436933,Home,1014461,Jaden Philogene-Bidace,M,29,181,England,1013126400,True,1,1,Unknown,Unknown,Unknown
12436933,Home,966874,Joe Gauci,G,18,194,Australia,962668800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Home,1152923,Kosta Nedeljković,D,21,184,Serbia,1134691200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Home,604232,Diego Carlos,D,33,185,Brazil,732153600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Home,1167065,Kadan Young,M,11,176,England,1137628800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Away,138530,Jordan Pickford,G,1,185,England,762998400,False,31,22,6.9,Unknown,Unknown
12436933,Away,10589,Ashley Young,D,18,180,England,489715200,False,23,19,6.8,Unknown,Unknown
12436933,Away,145188,James Tarkowski,D,6,185,England,722131200,False,20,16,6.8,Unknown,Unknown
12436933,Away,110846,Michael Keane,D,5,188,England,726710400,False,29,21,6.6,Unknown,Unknown
12436933,Away,876643,Vitaliy Mykolenko,D,19,180,Ukraine,927936000,False,2,Unknown,6.5,Unknown,Unknown
12436933,Away,106337,Idrissa Gueye,M,27,174,Senegal,622771200,False,10,8,6.5,Unknown,Unknown
12436933,Away,1085950,Tim Iroegbunam,M,42,182,England,1056931200,False,15,14,6.5,Unknown,Unknown
12436933,Away,829570,Jack Harrison,M,11,175,England,848448000,False,10,9,6.2,Unknown,Unknown
12436933,Away,935543,Dwight McNeil,M,7,183,England,943228800,False,24,16,8.4,Unknown,Unknown
12436933,Away,914309,Iliman Ndiaye,F,10,180,Senegal,952300800,False,14,11,6.4,Unknown,Unknown
12436933,Away,372344,Dominic Calvert-Lewin,F,9,187,England,858470400,False,13,9,6.9,Unknown,Unknown
12436933,Away,927361,James Garner,M,37,182,England,984441600,True,21,16,6.7,Unknown,Unknown
12436933,Away,998253,Jake O'Brien,D,15,197,Ireland,989884800,True,11,8,6.3,Unknown,Unknown
12436933,Away,793988,Orel Mangala,M,8,178,Belgium,890179200,True,8,6,6.7,Unknown,Unknown
12436933,Away,947929,Jesper Lindstrøm,M,29,182,Denmark,951782400,True,8,7,6.4,Unknown,Unknown
12436933,Away,987489,Beto,F,14,194,Guinea-Bissau,886204800,True,1,Unknown,6.5,Unknown,Unknown
12436933,Away,930666,João Virgínia,G,12,191,Portugal,939513600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Away,1415001,Roman Dixon,D,2,175,England,1104019200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Away,1627560,Harrison Armstrong,M,28,185,England,1169164800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436933,Away,96535,Abdoulaye Doucouré,M,16,182,Mali,725846400,True,Unknown,Unknown,Unknown,Unknown,Unknown
