Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436472,Home,581310,David Raya,G,22,183,Spain,811123200,False,28,22,6.8,Unknown,Unknown
12436472,Home,958959,Jurriën Timber,D,12,179,Netherlands,992736000,False,74,68,8,Unknown,Unknown
12436472,Home,941168,William Saliba,D,2,193,France,985392000,False,112,106,7.4,Unknown,Unknown
12436472,Home,869792,Gabriel Magalhães,D,6,190,Brazil,882489600,False,109,98,7.5,Unknown,Unknown
12436472,Home,1423711,Myles Lewis-Skelly,M,49,178,England,1159228800,False,59,58,7.9,Unknown,Unknown
12436472,Home,547410,Martin Ødegaard,M,8,178,Norway,913852800,False,73,61,7.4,Unknown,Unknown
12436472,Home,856714,Declan Rice,M,41,188,England,916272000,False,64,61,7.6,Unknown,Unknown
12436472,Home,836705,Kai Havertz,F,29,193,Germany,929059200,False,59,52,7.5,Unknown,Unknown
12436472,Home,922573,Gabriel Martinelli,F,11,180,Brazil,992822400,False,25,21,6.5,Unknown,Unknown
12436472,Home,794839,Gabriel Jesus,F,9,175,Brazil,860025600,False,20,16,6.7,Unknown,Unknown
12436472,Home,135666,Leandro Trossard,F,19,172,Belgium,786499200,False,40,36,7.7,Unknown,Unknown
12436472,Home,592010,Mikel Merino,M,23,188,Spain,835401600,True,6,4,6.9,Unknown,Unknown
12436472,Home,316148,Thomas Partey,M,5,185,Ghana,739929600,True,1,1,6.6,Unknown,Unknown
12436472,Home,84844,Neto,G,32,190,Brazil,616809600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,287643,Oleksandr Zinchenko,D,17,175,Ukraine,850608000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,366592,Kieran Tierney,D,3,178,Scotland,865468800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,976037,Jakub Kiwior,D,15,189,Poland,950572800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,957602,Riccardo Calafiori,D,33,188,Italy,1021766400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,132874,Jorginho,M,20,180,Italy,693187200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Home,1401702,Ethan Nwaneri,F,53,176,England,1174435200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Away,888971,Arijanet Murić,G,1,198,Kosovo,910396800,False,22,13,7.2,Unknown,Unknown
12436472,Away,914412,Ben Johnson,D,18,182,England,948672000,False,9,8,6.2,Unknown,Unknown
12436472,Away,856719,Dara O'Shea,D,26,188,Ireland,920505600,False,40,31,7.2,Unknown,Unknown
12436472,Away,893478,Luke Woolfenden,D,6,193,England,908928000,False,42,35,6.8,Unknown,Unknown
12436472,Away,990821,Jacob Greaves,D,24,193,England,968716800,False,41,33,7.1,Unknown,Unknown
12436472,Away,963493,Leif Davis,D,3,182,England,946598400,False,29,22,6.7,Unknown,Unknown
12436472,Away,1090963,Omari Hutchinson,M,20,174,England,1067385600,False,29,25,6.6,Unknown,Unknown
12436472,Away,786028,Kalvin Phillips,M,8,177,England,817862400,False,38,35,6.9,Unknown,Unknown
12436472,Away,857671,Jens Cajuste,M,12,188,Sweden,934243200,False,26,21,6.8,Unknown,Unknown
12436472,Away,354782,Sammie Szmodics,M,23,168,Ireland,811900800,False,10,6,6.4,Unknown,Unknown
12436472,Away,997087,Liam Delap,F,19,186,England,1044662400,False,5,2,6.3,Unknown,Unknown
12436472,Away,921005,Jack Clarke,M,47,181,England,974937600,True,6,5,6.7,Unknown,Unknown
12436472,Away,856669,Jack Taylor,M,14,185,Ireland,898560000,True,7,7,6.6,Unknown,Unknown
12436472,Away,911710,Nathan Broadhead,M,33,178,Wales,891734400,True,8,8,6.7,Unknown,Unknown
12436472,Away,1010010,Ali Al-Hamadi,F,9,187,Iraq,1014940800,True,3,2,6.1,Unknown,Unknown
12436472,Away,993439,Harry Clarke,D,18,178,England,983491200,True,3,3,Unknown,Unknown,Unknown
12436472,Away,198038,Christian Walton,G,28,196,England,815875200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Away,197982,Conor Townsend,D,22,168,England,731203200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Away,305302,Wes Burns,M,21,173,Wales,784684800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436472,Away,784625,Conor Chaplin,M,10,170,England,856051200,True,Unknown,Unknown,Unknown,Unknown,Unknown
