Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12436470,Home,787498,André Onana,G,24,190,Cameroon,828403200,False,38,28,6.7,Unknown,Unknown
12436470,Home,847030,Noussair Mazraoui,D,3,183,Morocco,879465600,False,33,27,6.1,Unknown,Unknown
12436470,Home,149380,Harry Maguire,D,5,194,England,731289600,False,48,38,6.2,Unknown,Unknown
12436470,Home,859999,Lisandro Martínez,D,6,175,Argentina,885081600,False,59,51,7.5,Unknown,Unknown
12436470,Home,843200,Diogo Dalot,D,20,184,Portugal,921715200,False,36,27,6.6,Unknown,Unknown
12436470,Home,846425,Manuel Ugarte,M,25,182,Uruguay,986947200,False,26,23,7,Unknown,Unknown
12436470,Home,1142175,Kobbie Mainoo,M,37,180,England,1113868800,False,54,43,7,Unknown,Unknown
12436470,Home,825839,Tyrell Malacia,D,3,169,Netherlands,934848000,False,25,21,6.4,Unknown,Unknown
12436470,Home,971037,Amad Diallo,M,16,173,Côte d'Ivoire,1026345600,False,40,35,7.3,Unknown,Unknown
12436470,Home,288205,Bruno Fernandes,M,8,179,Portugal,778982400,False,69,51,7.6,Unknown,Unknown
12436470,Home,917007,Joshua Zirkzee,F,11,193,Netherlands,990489600,False,9,4,6.7,Unknown,Unknown
12436470,Home,1153315,Leny Yoro,D,15,190,France,1131840000,True,25,22,6.1,Unknown,Unknown
12436470,Home,1086417,Rasmus Højlund,F,9,191,Denmark,1044316800,True,11,10,6.9,Unknown,Unknown
12436470,Home,1135873,Alejandro Garnacho,M,17,180,Argentina,1088640000,True,19,16,7,Unknown,Unknown
12436470,Home,815890,Altay Bayındır,G,1,198,Türkiye,892512000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Home,30144,Jonny Evans,D,35,188,Northern Ireland,568166400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Home,122951,Casemiro,M,18,185,Brazil,698803200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Home,1084356,Toby Collyer,M,43,180,England,1073088000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Home,105734,Christian Eriksen,M,14,182,Denmark,698025600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Home,958380,Antony,F,7,172,Brazil,951350400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Away,232422,Kepa Arrizabalaga,G,13,188,Spain,781142400,False,33,17,8.6,Unknown,Unknown
12436470,Away,44566,Adam Smith,D,15,180,England,672883200,False,13,11,6.4,Unknown,Unknown
12436470,Away,1023567,Illia Zabarnyi,D,27,189,Ukraine,1030838400,False,42,36,7.7,Unknown,Unknown
12436470,Away,1176744,Dean Huijsen,D,2,195,Spain,1113436800,False,38,34,8.4,Unknown,Unknown
12436470,Away,1097425,Miloš Kerkez,D,3,180,Hungary,1068163200,False,25,17,7.2,Unknown,Unknown
12436470,Away,800419,Tyler Adams,M,12,175,USA,918950400,False,42,32,7,Unknown,Unknown
12436470,Away,322391,Ryan Christie,M,10,178,Scotland,793411200,False,41,35,7.8,Unknown,Unknown
12436470,Away,934354,Antoine Semenyo,M,24,178,Ghana,947203200,False,22,16,7.6,Unknown,Unknown
12436470,Away,851596,Justin Kluivert,M,19,171,Netherlands,925862400,False,16,12,7.2,Unknown,Unknown
12436470,Away,1106451,Dango Ouattara,F,11,177,Burkina Faso,1013385600,False,18,13,7.5,Unknown,Unknown
12436470,Away,998490,Evanilson,F,9,181,Brazil,939168000,False,12,7,7.1,Unknown,Unknown
12436470,Away,548188,Lewis Cook,M,4,175,England,854928000,True,14,8,6.4,Unknown,Unknown
12436470,Away,336655,Enes Ünal,F,26,185,Türkiye,863222400,True,2,1,6.4,Unknown,Unknown
12436470,Away,548660,Philip Billing,M,15,193,Denmark,834451200,True,10,7,6.8,Unknown,Unknown
12436470,Away,1156586,James Hill,D,23,184,England,1010620800,True,6,5,Unknown,Unknown,Unknown
12436470,Away,855731,David Brooks,F,7,173,Wales,868320000,True,3,2,Unknown,Unknown,Unknown
12436470,Away,856720,Mark Travers,G,32,191,Ireland,926985600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Away,943645,Max Aarons,D,19,178,England,946944000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Away,1902493,Maxwell Kinsey-Wellings,D,48,185,England,1107302400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12436470,Away,2007889,Ben Winterburn,M,47,Unknown,England,1094256000,True,Unknown,Unknown,Unknown,Unknown,Unknown
