Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437041,Home,158263,Emiliano Martínez,G,23,195,Argentina,715392000,False,50,38,7,Unknown,Unknown
12437041,Home,833956,Matty Cash,D,2,185,Poland,870912000,False,35,31,7.1,Unknown,Unknown
12437041,Home,827679,Ezri Konsa,D,4,183,England,877564800,False,67,59,7.2,Unknown,Unknown
12437041,Home,864169,Pau Torres,D,14,192,Spain,853372800,False,37,34,6.9,Unknown,Unknown
12437041,Home,96538,Lucas Digne,D,12,178,France,743126400,False,26,23,7.2,Unknown,Unknown
12437041,Home,250223,John McGinn,M,7,175,Scotland,782438400,False,17,14,6.6,Unknown,Unknown
12437041,Home,923973,Amadou Onana,M,24,195,Belgium,997920000,False,32,28,6.6,Unknown,Unknown
12437041,Home,331737,Youri Tielemans,M,8,177,Belgium,862963200,False,67,53,7.4,Unknown,Unknown
12437041,Home,975937,Jacob Ramsey,M,41,180,England,991008000,False,38,30,7.2,Unknown,Unknown
12437041,Home,948261,Morgan Rogers,M,27,187,England,1027641600,False,12,10,6.5,Unknown,Unknown
12437041,Home,555386,Ollie Watkins,F,11,179,England,820281600,False,12,8,7.3,Unknown,Unknown
12437041,Home,98435,Ross Barkley,M,6,188,England,755049600,True,23,18,7.2,Unknown,Unknown
12437041,Home,974577,Jhon Durán,F,9,185,Colombia,1071273600,True,10,7,7.1,Unknown,Unknown
12437041,Home,976263,Ian Maatsen,D,22,178,Netherlands,1015718400,True,5,4,6.4,Unknown,Unknown
12437041,Home,808590,Leon Bailey,M,31,178,Jamaica,871084800,True,2,1,6.9,Unknown,Unknown
12437041,Home,826204,Boubacar Kamara,M,44,184,France,943315200,True,5,4,6.5,Unknown,Unknown
12437041,Home,26025,Robin Olsen,G,25,198,Sweden,631756800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Home,303638,Tyrone Mings,D,5,195,England,731980800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Home,604232,Diego Carlos,D,33,185,Brazil,732153600,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Home,783126,Emiliano Buendía,M,16,170,Argentina,851472000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Away,856720,Mark Travers,G,32,191,Ireland,926985600,False,15,10,8.6,Unknown,Unknown
12437041,Away,978150,Julián Araujo,D,22,175,Mexico,997660800,False,8,8,6.4,Unknown,Unknown
12437041,Away,1023567,Illia Zabarnyi,D,27,189,Ukraine,1030838400,False,35,30,7,Unknown,Unknown
12437041,Away,830659,Marcos Senesi,D,5,184,Argentina,863222400,False,64,51,7.2,Unknown,Unknown
12437041,Away,1097425,Miloš Kerkez,D,3,180,Hungary,1068163200,False,21,19,7,Unknown,Unknown
12437041,Away,322391,Ryan Christie,M,10,178,Scotland,793411200,False,43,39,7.1,Unknown,Unknown
12437041,Away,548188,Lewis Cook,M,4,175,England,854928000,False,48,43,7,Unknown,Unknown
12437041,Away,1106451,Dango Ouattara,F,11,177,Burkina Faso,1013385600,False,9,5,6.7,Unknown,Unknown
12437041,Away,851596,Justin Kluivert,M,19,171,Netherlands,925862400,False,10,9,6.8,Unknown,Unknown
12437041,Away,934354,Antoine Semenyo,M,24,178,Ghana,947203200,False,22,17,7.1,Unknown,Unknown
12437041,Away,336655,Enes Ünal,F,26,185,Türkiye,863222400,False,11,8,6.7,Unknown,Unknown
12437041,Away,44566,Adam Smith,D,15,180,England,672883200,True,19,15,6.3,Unknown,Unknown
12437041,Away,895576,Marcus Tavernier,M,16,178,England,922060800,True,10,8,7.1,Unknown,Unknown
12437041,Away,998490,Evanilson,F,9,181,Brazil,939168000,True,5,3,7.2,Unknown,Unknown
12437041,Away,800419,Tyler Adams,M,12,175,USA,918950400,True,3,3,6.5,Unknown,Unknown
12437041,Away,855731,David Brooks,F,7,173,Wales,868320000,True,2,2,6.6,Unknown,Unknown
12437041,Away,991001,Will Dennis,G,40,188,England,963187200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Away,1176744,Dean Huijsen,D,2,195,Spain,1113436800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Away,1156586,James Hill,D,23,184,England,1010620800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437041,Away,943645,Max Aarons,D,19,178,England,946944000,True,Unknown,Unknown,Unknown,Unknown,Unknown
